"ride_id","driver_id","user_id","rating"
"3083034","108310","108612","5"
"3083036","111557","104995","3"
"3083038","","111383",""
"3083039","","113525",""
"3083040","107002","103538","5"
"3083043","103550","100912",""
"3083045","107977","112840",""
"3083047","102468","101521",""
"3083050","101542","109891",""
"3083052","","114023",""
"3083055","103905","101875","5"
"3083057","","108574",""
"3083058","","115601",""
"3083059","110660","116997",""
"3083060","108601","107771",""
"3083061","","106775",""
"3083063","104076","114135","4"
"3083066","","110598",""
"3083067","","115836",""
"3083068","","111960",""
"3083070","113052","115409","5"
"3083072","","116319",""
"3083074","107176","116997",""
"3083075","103536","101004","3"
"3083076","116700","114931","4"
"3083077","","109868",""
"3083082","","115002",""
"3083083","115689","100636","4"
"3083084","109266","105536","1"
"3083087","103398","107677","3"
"3083088","104499","101807","2"
"3083089","100935","115698","1"
"3083091","","116162",""
"3083092","110697","114080","4"
"3083093","104429","106912","1"
"3083096","110652","105242","5"
"3083101","107719","106407",""
"3083102","","104321",""
"3083103","104640","113069","4"
"3083107","109517","109226","1"
"3083108","100892","116505","4"
"3083109","116992","111386",""
"3083113","101708","109356","4"
"3083116","106217","108449",""
"3083118","","107786",""
"3083120","112403","114913","2"
"3083121","","101347",""
"3083122","117490","107569","5"
"3083123","108487","110927",""
"3083126","108832","112468","4"
"3083128","","114230",""
"3083129","103338","113589","1"
"3083130","115029","101345",""
"3083132","","101696",""
"3083133","","107293",""
"3083135","106164","113821","5"
"3083136","","108200",""
"3083137","102167","113721","1"
"3083139","116381","103548","1"
"3083141","","108183",""
"3083144","112594","104361","1"
"3083145","104261","107234",""
"3083147","","107188",""
"3083148","111686","103929","1"
"3083149","105184","110402","2"
"3083150","109272","117300","5"
"3083152","113989","108621",""
"3083156","110100","102723","5"
"3083157","114454","105636","5"
"3083158","","100970",""
"3083160","115288","113345","1"
"3083161","116311","101203",""
"3083163","","103883",""
"3083164","116730","101960","4"
"3083166","106802","114906","1"
"3083168","114188","115320","2"
"3083170","101743","116849","1"
"3083172","103067","106544","4"
"3083173","105965","110561","4"
"3083174","","115410",""
"3083175","113435","116099",""
"3083183","112336","110041","1"
"3083186","115277","106165",""
"3083187","","115953",""
"3083188","","101837",""
"3083190","","100622",""
"3083191","106976","109939","1"
"3083193","","113174",""
"3083194","","106512",""
"3083195","","112892",""
"3083196","107072","115030",""
"3083198","105965","117151","1"
"3083199","108848","103489","2"
"3083200","114994","109155","2"
"3083201","","110896",""
"3083202","114221","106470","4"
"3083203","112933","108074","2"
"3083204","","115545",""
"3083205","104278","107615","5"
"3083206","108149","103391",""
"3083207","116630","105296","3"
"3083208","114399","100961","3"
"3083211","110046","110966",""
"3083213","106403","116333","4"
"3083217","113686","102821","5"
"3083218","","106355",""
"3083220","112343","115019","5"
"3083221","107835","110435",""
"3083222","111731","107623","2"
"3083223","115123","111223",""
"3083225","","111419",""
"3083228","116653","101664",""
"3083229","","106469",""
"3083230","116685","106383","5"
"3083231","","103617",""
"3083232","108693","108858",""
"3083235","101292","117039","1"
"3083236","","117361",""
"3083237","109759","100652",""
"3083238","110381","114225","2"
"3083240","102475","107897","3"
"3083241","115127","111729","1"
"3083242","111417","104635",""
"3083243","","106520",""
"3083245","","110787",""
"3083250","","111759",""
"3083251","108482","113767","3"
"3083254","110307","108612","5"
"3083257","","109152",""
"3083258","102882","113255",""
"3083259","","106354",""
"3083260","111733","108786",""
"3083262","","106675",""
"3083265","107339","106743","5"
"3083267","","117200",""
"3083269","117533","103483","2"
"3083270","","101053",""
"3083274","105989","108665",""
"3083275","103503","115721","4"
"3083279","","116426",""
"3083280","109505","100280",""
"3083281","117340","103101",""
"3083282","107930","103492",""
"3083283","103934","114466","4"
"3083285","109744","101302","5"
"3083288","","105168",""
"3083290","","107195",""
"3083291","116983","100947","1"
"3083292","116333","116936",""
"3083297","104116","105447","5"
"3083299","110555","112729",""
"3083302","","114338",""
"3083303","117252","106108",""
"3083309","102608","101812","1"
"3083310","105321","113336",""
"3083312","114042","114964",""
"3083313","","112749",""
"3083314","114881","110919",""
"3083316","113386","115024",""
"3083317","","105822",""
"3083319","115751","101802",""
"3083320","113041","117258",""
"3083323","103451","103008",""
"3083324","115704","100664",""
"3083330","115074","100939",""
"3083332","","101087",""
"3083333","103828","103777","4"
"3083334","113388","104776","1"
"3083336","101164","107258",""
"3083337","","104459",""
"3083338","111141","112668","1"
"3083340","114945","107531","5"
"3083341","116327","106810","4"
"3083343","","105162",""
"3083345","103703","101293",""
"3083347","","112286",""
"3083348","115744","114950","1"
"3083349","","111600",""
"3083351","109430","113811","1"
"3083354","117386","110639","1"
"3083356","109515","116448","1"
"3083358","100045","106622","3"
"3083359","","102000",""
"3083360","113280","113516","5"
"3083364","","104535",""
"3083367","","114297",""
"3083368","115970","102254","5"
"3083370","112339","115476","1"
"3083373","","102546",""
"3083376","102912","108139","1"
"3083377","","112803",""
"3083380","","106931",""
"3083383","","113426",""
"3083385","111974","111605","1"
"3083386","","114998",""
"3083387","103069","112885","1"
"3083390","114886","101717","3"
"3083391","103024","107414",""
"3083393","104491","108954","4"
"3083396","105116","116363","4"
"3083398","111736","105317",""
"3083403","100778","111736","5"
"3083404","107317","114908",""
"3083405","116908","105465",""
"3083407","115866","106324","2"
"3083408","","112588",""
"3083410","","106820",""
"3083411","100202","110236",""
"3083412","112526","105073",""
"3083417","105861","104880","5"
"3083418","117487","101965","1"
"3083419","110469","111889",""
"3083422","112683","102594",""
"3083424","","104146",""
"3083425","116394","111772","1"
"3083431","","102359",""
"3083434","109534","100032","4"
"3083436","116856","117134",""
"3083437","103688","103714",""
"3083439","110057","111170","1"
"3083442","106572","101120","5"
"3083444","","100346",""
"3083445","","104158",""
"3083446","","117112",""
"3083447","","113342",""
"3083449","100622","107339","4"
"3083452","102243","100033","3"
"3083455","104539","116811","5"
"3083457","105725","101293",""
"3083458","101393","104173","1"
"3083459","","110016",""
"3083462","109412","107004","5"
"3083463","","116990",""
"3083466","106722","100387","5"
"3083467","106215","103977",""
"3083469","107389","108848","1"
"3083470","108854","107070",""
"3083473","","117162",""
"3083474","106674","113252",""
"3083475","","117219",""
"3083476","","102979",""
"3083477","115113","114161",""
"3083481","109795","104269",""
"3083483","104643","105896",""
"3083484","103467","104906","1"
"3083486","110239","106391","1"
"3083490","","112227",""
"3083491","101450","107023","3"
"3083492","103334","104689","1"
"3083493","102580","100439",""
"3083495","103091","108054",""
"3083498","","101518",""
"3083499","106273","102792",""
"3083501","112267","100550",""
"3083505","115740","116154",""
"3083506","","115679",""
"3083507","100472","115950","5"
"3083509","115370","105426","3"
"3083511","","105286",""
"3083512","107878","109022",""
"3083515","111970","111065",""
"3083516","110989","113264","2"
"3083520","","114563",""
"3083521","108476","104777",""
"3083522","","103956",""
"3083523","100996","108634","5"
"3083525","116064","103648",""
"3083526","","101485",""
"3083529","","105728",""
"3083530","","112069",""
"3083532","","113894",""
"3083535","110676","110989",""
"3083536","","101061",""
"3083537","111999","113331","4"
"3083539","115146","101873",""
"3083543","","114583",""
"3083546","114033","104714",""
"3083547","107519","110370","4"
"3083548","","107340",""
"3083556","","110880",""
"3083557","100696","109279","2"
"3083559","102680","101343",""
"3083561","107940","117575","5"
"3083562","102722","111736","3"
"3083565","","103050",""
"3083566","109613","103544","1"
"3083567","111761","112653",""
"3083568","115002","111069","1"
"3083569","","110999",""
"3083570","","103068",""
"3083571","102719","106018","3"
"3083572","115437","115320","1"
"3083575","113538","104534","4"
"3083586","","114981",""
"3083587","","109680",""
"3083588","109361","100173","1"
"3083590","107796","114958",""
"3083591","102397","107863","5"
"3083592","","106164",""
"3083594","117080","106768",""
"3083597","","102023",""
"3083598","100271","106749","4"
"3083599","","105358",""
"3083605","106635","110133",""
"3083606","","114079",""
"3083608","106289","109386","5"
"3083609","106749","100510",""
"3083610","100754","112816",""
"3083612","","102387",""
"3083614","116518","105644","4"
"3157570","","116562",""
"3083616","100185","114451","2"
"3083617","102925","100931",""
"3083619","","116666",""
"3083620","115078","117610","1"
"3083621","100708","107137","5"
"3083623","102220","103437",""
"3083624","103717","110013","1"
"3083625","","117379",""
"3083627","","111956",""
"3083628","104313","106518","1"
"3083630","113052","111328",""
"3083633","111643","111547",""
"3083634","114303","107136","1"
"3083635","104846","108149","4"
"3083636","","115947",""
"3083638","107960","112938","1"
"3083639","106674","110010","1"
"3083642","104620","106012","3"
"3083646","","116058",""
"3083648","","103700",""
"3083649","100153","105951","1"
"3083651","101762","111227","1"
"3083654","100760","113007",""
"3083655","","102977",""
"3083656","111318","109953",""
"3083657","","109996",""
"3083658","103434","111710","5"
"3083663","108946","114619","4"
"3083664","","103519",""
"3083665","","103840",""
"3083669","","109312",""
"3083681","108199","114196","1"
"3083684","","114122",""
"3083685","105022","116239","1"
"3083687","111842","115956","5"
"3083690","105677","116814","5"
"3083691","108390","108918","1"
"3083692","115738","109013",""
"3083694","115751","105346",""
"3083695","115681","109942","4"
"3083697","107405","114388","4"
"3083699","108600","107899","4"
"3083700","","112592",""
"3083701","","115630",""
"3083702","100305","104455",""
"3083707","113179","100198",""
"3083708","","116042",""
"3083709","","115368",""
"3083711","109613","107846","4"
"3083714","107840","108480","1"
"3083716","117598","106261","1"
"3083719","115910","109134","1"
"3083720","116856","115479",""
"3083724","115697","102417","5"
"3083725","","109727",""
"3083726","","107933",""
"3083728","","108763",""
"3083729","109535","105021",""
"3083730","113214","114068","4"
"3083732","102314","104014","3"
"3083733","","104075",""
"3083735","113416","114608",""
"3083736","","105728",""
"3083738","112872","111385","4"
"3083741","","112619",""
"3083742","","111472",""
"3083743","115776","104093","5"
"3083744","","111859",""
"3083746","117388","103483","2"
"3083747","","112714",""
"3083748","117200","101082",""
"3083749","106031","105868",""
"3083751","105315","115156","4"
"3083752","","114540",""
"3083754","110663","111392",""
"3083755","106829","104476",""
"3083757","","101228",""
"3083758","","107383",""
"3083760","100986","100104","5"
"3083761","103723","101449",""
"3083763","100870","104125","3"
"3083764","115977","107189","4"
"3083765","116119","106643","4"
"3083770","115681","105383",""
"3083771","117018","108836",""
"3083772","","111510",""
"3083773","","111955",""
"3083775","105185","117476","2"
"3083777","","103972",""
"3083781","108665","110192",""
"3083783","","105135",""
"3083786","115992","113786",""
"3083788","","102674",""
"3083789","111534","106498","2"
"3083790","","102713",""
"3083791","","104942",""
"3083793","105624","104018",""
"3083794","","116426",""
"3083795","","116647",""
"3083798","107779","104057","3"
"3083799","103007","108168","2"
"3083801","111216","116699","1"
"3083804","109082","116974","4"
"3083806","","102659",""
"3083809","104062","109254",""
"3083810","115008","107889","1"
"3083811","","116226",""
"3083813","","113984",""
"3083814","100908","113090","4"
"3083815","","105796",""
"3083816","111358","117319","1"
"3083818","108103","109248","1"
"3083819","102280","114758","2"
"3083821","103841","115818",""
"3083824","105447","100010","4"
"3083825","","110994",""
"3083826","108958","110969","4"
"3083828","","103221",""
"3083829","","101067",""
"3083833","101668","107433","5"
"3083834","108618","107906","2"
"3083835","107737","101370","4"
"3083838","104062","105036","4"
"3083847","102652","109816","4"
"3083849","105426","107422","5"
